Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic,Description,TOC Time,TOC Title
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:12.750,00:18:22.313,"It will grow as, as tall as it possibly can and it seems to me that man is the only one who does not",Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:22.313,00:18:26.535,Douglas: develop or to try to achieve (unintelligible).,Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:32.565,00:18:40.000,"A man: You were mentioning about something about the olive and the fig trees, the fig, you have this twice a year how could that be possible?",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:40.661,00:18:48.901,"A man: I mean, I don't know much about irrigation of those kind of trees like something like water irrigation of vegetables, like",A man,,,,false,,00:18:40.661,Questions on Crop Irrigation
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:48.901,00:18:59.478,"you water every day, you have this (unintelligible) times a year. Those trees kind of (unintelligible) back home (unintelligible)",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:18:59.478,00:19:08.454,"(unintelligible) it will be summer, not during. It's like doing the harvest in summer, but loose their leaves in",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:08.454,00:19:13.424,in fall and winter and they're doing in spring and they harvest (unintelligible).,A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:13.424,00:19:15.089,A man: How can you do it twice a year?,A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:15.089,00:19:17.089,Dr. Khalifa: It must be a (unintelligible) variety.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:17.480,00:19:17.980,Hamid: No.,Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:17.980,00:19:23.665,"A man: Most of the trees do that. Now, one of, one of, one of the crops is not edible.",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:24.838,00:19:28.513,"A man: It's just a variant for the next, some people (unintelligible)",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:28.513,00:19:32.852,"Dr. Khalifa: Oh, Oh, Ok, so they pick them green (unintelligible).",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:33.801,00:19:35.294,Hamid: Some people (unintelligible).,Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:35.294,00:19:36.066,Dr. Khalifa: Yeah.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:36.066,00:19:36.838,Hamid: But...,Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:36.838,00:19:38.056,Dr. Khalifa: It's only one crop a year.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:38.056,00:19:41.899,Hamid: Yeah (unintelligible) When the next crop grows from base of that one.,Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:41.899,00:19:45.462,A man: That's what makes the (unintelligible).,A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:46.422,00:19:56.502,"Hamid: It pollinates itself (unintelligible), carries it to the male that pollinates itself inside (unintelligible)",Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:19:56.502,00:20:02.913,"A man: Because with the olives, because my, as far as my understanding, the olives get harvested every year, not every other year.",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:04.375,00:20:10.962,"Dr. Khalifa: There's, they have got something called alternate bearing that crop's very heavy one year and very light the next year.",Dr. Khalifa,,,,false,,00:20:04.375,Alternate Bearing in Olive Trees
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:11.632,00:20:14.982,"So, this actually happens in synthesis, but we don't notice it.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:14.982,00:20:19.126,You keep harvesting from different trees. These individual trees will do that.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:21.304,00:20:30.671,"Dr. Khalifa: But, you know, one tree will be heavy. The next one will be light. And then, they alternate next year. So, he's getting into botanical particulars.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:33.072,00:20:40.000,"A man: I don't know about (unintelligible). when I read, when I studied botanics (unintelligible).",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:42.066,00:20:48.086,"Hamid: Today, of course today, with genetic engineering, they could make olives that are the size of a pear.",Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:51.380,00:20:52.766,A man: And they could make it.,A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:53.101,00:20:56.441,A man: (unintelligible),A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:20:57.614,00:21:00.396,"Dr. Khalifa: I mean, I would’ve (unintelligible) my mouth, (unintelligible) are weird.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:01.848,00:21:02.620,Dr. Sabahi: Yes.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:02.620,00:21:07.690,Hamid: I didn't say all of them. I didn't (unintelligible) I didn’t generalize it. I said in certain places.,Hamid,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:08.974,00:21:16.725,"A man: Yeah, I understand. It's just what I'm saying is these kind of trees, it's not like water-irrigated everyday like (unintelligible).",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:16.725,00:21:18.948,"A man: those things, they, they go water, you know.",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:18.948,00:21:20.000,Dr. Khalifa: It's almost wild.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:20.000,00:21:20.500,Dr. Sabahi: Yeah.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:20.500,00:21:22.500,"A man: Yeah, it's like they grow in the wild (unintelligible).",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:25.389,00:21:28.618,"Dr. Sabahi: She asked a... She is. No, she asked a question.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:28.618,00:21:36.097,"A woman: Yeah. First, first life is not about, this life is about particular souls (unintelligible).",A woman,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:37.032,00:21:48.799,Dr. Sabahi: From what I understand it's like chemists like we put things in steps. There are 3 steps. You were first created,Dr. Mahmoud Sabahi,,,,false,,00:21:37.032,Three Steps of Soul Creation
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:21:48.799,00:22:03.167,"the best design which I, I looked through my notes and I think there's another chapter that... chapter 87, God mentions that",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:03.167,00:22:08.883,"[87:1] Glorify the name of your Lord, the Most High. [87:2] He creates and shapes. [87:3] He designs and guides.",Dr. Mahmoud Sabahi,,87:1; 87:2; 87:3,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:08.883,00:22:13.396,"So, He says that He designed us the best design.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:13.396,00:22:21.251,"So, there's something like, like the angels. We were the best like the rest of the creation among the best.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:21.530,00:22:30.743,"And then, based on what Rashad has quite frequently discussed that we made the decision to",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:30.743,00:22:40.679,"give it a try, see, go with Satan, give it a try and made that decision. So, we went to the second step which is the lowliest.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:40.679,00:22:49.609,"We came down, we left that high level of life and then when we came down to see what it's like here.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:49.609,00:22:59.132,"And then, see whether we can fight with Satan and succeed and go back to, try to reach the high level again. And I think the third step",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:22:59.132,00:23:11.487,"Dr. Sabahi: is when you try to change, to get away from Satan, to lead to the right path and succeed in getting back to the high life, to get to Heaven. This is the way I see it.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:15.653,00:23:25.754,"Douglas: Two questions. In Surah 4, there's no reference to Maryam eating a fig, eating some fruit (unintelligible) specific...",Douglas,,,,false,,00:23:15.653,Question on Plural Pronoun Usage
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:25.754,00:23:26.254,Dr. Khalifa: Dates.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:26.254,00:23:27.416,Douglas: Dates,Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:27.416,00:23:32.878,"Douglas: That's what's all brought back to my, in terms of the time when Jesus was born.",Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:33.180,00:23:38.315,"Secondly, what is the meaning of ""we"" in verses 4 and 5? God says,",Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:38.315,00:23:40.614,[95:4]  We created man in the best design.,Douglas,,95:4,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:41.117,00:23:41.617,"And says,",Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:41.617,00:23:43.517,"[95:5]  Then, we reverted him...",Douglas,,95:5,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:43.517,00:23:55.480,"Douglas: Does it really imply participation of angels, other forces in creation of man in the best design, Satan's involvement that is born to the lowest abode?",Douglas,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:23:58.328,00:24:08.546,"Dr. Khalifa: Dr. Sabahi just explained it very well, but also reverting lowliest of lowly applies also to this life as far as the disbelievers are concerned.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:08.546,00:24:11.311,"We read in Surah 6, God says they are worse than animals.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:13.200,00:24:17.154,The disbelievers and idol worshippers are worse than animals.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:20.000,00:24:23.508,Dr. Khalifa: Because they made a stupid decision not to be with God.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:26.387,00:24:30.407,"A man: The intention of dropping verse 5, of course, was not intentional.",A man,,,,false,,00:24:26.387,Printing Omission of Verse Five
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:31.859,00:24:37.488,Dr. Khalifa: We're going to fix it. It's Edip's fault. I have to blame somebody.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:38.326,00:24:42.392,"Dr. Khalifa: We will fix it, we'll have it develop these stickers and we'll...",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:43.118,00:24:45.341,"A man: Now that we just, we discovered here ...",A man,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:45.341,00:24:50.210,"Yeah. No. This is actually, I'm glad you brought this up. There's a lesson from God to teach us that the Quran",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:50.210,00:24:58.651,"is not the ink and the paper. It's not the physical book. We have a verse number 5 in Arabic, drop out,",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:24:58.651,00:25:05.612,"Surah number 2 and verse number 5 in English in this Surah, drop out. So, we have 2 verses,",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:05.612,00:25:12.472,"they dropped out by mistake, one Arabic number 5, one English number 5 and the 2 false verses removed.",Dr. Khalifa,,,,false,,00:25:05.612,Mathematical Proof of Quranic Text
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:13.030,00:25:21.790,"We have mathematical proof that verse 5 in Arabic, and verse 5 in English and other ones dropped out",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:21.790,00:25:30.648,Dr. Khalifa: belong in the Quran. But they have no evidence that the two false verses belong in the Quran. Are you following me?,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:30.648,00:25:31.206,A woman: Yes.,A woman,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:32.044,00:25:42.071,"Dr. Khalifa: There's evidence on the wall there, all this long number, 12692 numbers",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:42.071,00:25:45.388,they glued every verse in the Quran but not the two false verses.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:46.281,00:25:52.138,"And that number is divisible by 19. If you include the two false verses, the whole thing collapses. We don't have anything.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:25:52.752,00:26:01.290,"As it is, we have a fantastic miracle now. So, God is telling us that you remember that you are living in an age of books, see?",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:01.290,00:26:06.090,"This is probably a very primitive thing that a hundred years from now, they will laugh at us. They'd show movies",Dr. Khalifa,,,,false,,00:26:01.290,Quran Preserved Beyond Physical Books
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:06.090,00:26:11.193,"where people looked in a book like this. Cause a hundred years from now, there'll be probably no books.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:12.086,00:26:18.370,"So, this is not the Quran. It's not the ink and the paper. When the prophet Muhammad went to the Highest Heaven to",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:18.370,00:26:24.247,"receive the Quran, God didn't give him a book. ""Here's a book, the Quran."" Quran is in the heart.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:25.531,00:26:36.810,"And obviously, God is making the point that because they say that ""falsehood cannot enter this book, so how come the Quran has the two verses entered in it?""",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:37.759,00:26:42.890,"They forget that the Quran is, is written in many different ways.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:43.504,00:26:50.000,"And a lot of people (unintelligible) printed it with the Surahs mixed up, rearranged the verses. And",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:50.000,00:26:56.815,"they added things and dropped things, but this doesn't mean that God did not preserve the Quran because the Quran is not this physical book.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:26:57.541,00:27:04.960,"And we're having this demonstration with new translation. So, we will fix it. We will add the verses. After we receive the book,",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:04.960,00:27:13.978,"we will add these two verses that dropped out by mistake. Also, we write the Quran in the computer electronically, so",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:13.978,00:27:18.661,"what is, what is that? So, the Quran is in the heart.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:18.661,00:27:26.310,We know exactly what... we know exactly every letter that belongs in the Quran and anything,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:26.310,00:27:30.000,"strange is added to it, we know that, too. If anything drops out, we know that.",Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:30.447,00:27:40.000,And that's... this is obviously God's will to teach us this lesson. The ink and the paper is not the Quran.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:27:41.563,00:27:42.781,Dr. Khalifa: Back to Dr. Sabahi.,Dr. Khalifa,,,,false,,,
