Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:33.637,00:06:34.736,Edip: Do you think it's wrong?,Edip,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:34.736,00:06:37.475,"Dr. Khalifa: Yes. Their Qibla is, they're looking northeast.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:38.052,00:06:38.990,Really?,Behrouz,32-12
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:38.052,00:06:38.990,Yes.,Dr. Khalifa,32-12
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:39.683,00:06:41.683,Dr. Khalifa: They designed the whole thing looking at northeast.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:42.214,00:06:43.198,It's a zero.,A woman,32-13
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:42.214,00:06:43.198,Yes.,Dr. Khalifa,32-13
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:43.660,00:06:45.000,A man: It's a magnetic north.,A man,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:45.000,00:06:50.557,"Dr. Khalifa: Either that or we can just, you know, if we can move it, we'll do it.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:52.220,00:06:55.167,(unintelligible),A woman,32-14
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:52.220,00:06:55.167,Yes.,Dr. Khalifa,32-14
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:06:57.500,00:07:06.244,A man: (unintelligible),A man,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:06.983,00:07:09.422,"Dr. Khalifa: Where? In here, in Tucson?",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:09.422,00:07:09.922,A man: Yes.,A man,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:09.922,00:07:11.691,"Dr. Khalifa: No, it's not expensive here.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:11.691,00:07:12.790,Edip: IN SHAA ALLAH.,Edip,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:13.760,00:07:15.760,"Dr. Khalifa: Besides, nothing is expensive for God.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:19.825,00:07:23.141,"Like Carl Sagan says ""God has billions and billions...""",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:28.106,00:07:30.106,"Dr. Khalifa: Yes, he mimics Carl Sagan.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:33.593,00:07:34.392,Dr. Khalifa: Billions.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:38.573,00:07:40.804,A woman: Which mosque is the one on the Freeway?,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:40.804,00:07:42.804,Dr. Khalifa: Ahmadiyya. Ahmadiyya mosque.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:44.421,00:07:45.982,A woman: How many mosques are there in Tucson?,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:46.698,00:07:47.890,Dr. Khalifa: How many? 3,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:48.837,00:07:50.260,Dr. Khalifa: It's Ahmadiyya. How many mosques?,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:50.260,00:07:51.013,A woman: 1,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:51.267,00:07:53.521,"Dr. Khalifa: Yeah, 3 mosques. I thought ""how many Ahmadiyya's are?""",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:53.821,00:07:55.659,How many are those?,A man,32-15
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:53.821,00:07:55.659,"Also, 3 Ahmadiyyas.",Dr. Khalifa,32-15
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:07:58.338,00:08:04.040,"Dr. Khalifa: 2 of them enforce it. Actually, this is a surgeon. An anesthetist, not a surgeon,",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:04.040,00:08:11.018,who was making a lot of money and meets Ahmadiyya and it's good for his IRS taxes.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:11.734,00:08:15.446,"So, he built a mosque and imported two guys to take care of it from Pakistan.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:16.693,00:08:17.838,"So, there are 3 of them here.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:19.358,00:08:34.552,"Rashad, last night somebody asked me ""if I'm in the street and I have to do my Prayer. And the mosque that does not belong to any god. And can I go there and pray?"" I said ""No, you cannot.""",Parivash,32-16
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:19.358,00:08:34.552,No.,Dr. Khalifa,32-16
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:34.734,00:08:38.575,"Dr. Khalifa: Because there is a direct commandment saying ""don't"" in a very strong way.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:38.575,00:08:39.905,(9:108) لَا تَقُمْ فِيهِ أَبَدًۭا,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:40.413,00:08:46.455,This mosque must be the last place that you go there. You cannot find any place there to go there.,Edip,32-17
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:40.413,00:08:46.455,Yes. Right.,Dr. Khalifa,32-17
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:46.570,00:08:48.893,A woman: He said he had to go to the bathroom.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:49.702,00:08:50.202,Dr. Khalifa: Huh?,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:51.972,00:08:52.472,Dr. Khalifa: No.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:52.472,00:08:56.737,A woman: (unintelligible),A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:56.737,00:09:01.196,"Because if you go there and worship, you accept the way that they worship.",Edip,32-18
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:08:56.737,00:09:01.196,what they're doing,Dr. Khalifa,32-18
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:01.196,00:09:03.196,"Yeah, Exactly.",A woman,32-19
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:01.196,00:09:03.196,Right,Dr. Khalifa,32-19
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:01.196,00:09:03.196,9:108.,A woman,32-19
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:04.086,00:09:06.652,Dr. Khalifa: It's actually a house of Satan. Will you go in a house of Satan to pray?,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:07.238,00:09:07.776,A woman: No.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:09.046,00:09:13.441,"Because in Surah 9, really the commandment is very strong. I used to be not sure.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:14.487,00:09:17.057,"And then when I read this verse over and over, it says,",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:17.057,00:09:18.457,(9:108) لَا تَقُمْ فِيهِ أَبَدًۭا,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:18.688,00:09:19.510,Dr. Khalifa: Do not ever...,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:19.510,00:09:23.358,"Yeah, I see it. [9:108] You shall never pray in such a mosque.",A woman,32-20
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:19.510,00:09:23.358,Do not never ever pray...,Dr. Khalifa,32-20
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:23.477,00:09:29.260,"I thought, and you know, they didn't believe, some of them. Mā Shā Allāh. I just opened this verses.",Parivash,32-21
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:23.477,00:09:29.260,Yes.,Dr. Khalifa,32-21
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:29.260,00:09:31.923,It's very clear. Nobody can doubt it.,Parivash,32-22
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:29.260,00:09:31.923,Yes.,Dr. Khalifa,32-22
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:33.438,00:09:42.550,"Vicky: And about their kids that we were talking, I have a sign, IN SHAA ALLAH, like, God is my witness and I'm not lying.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:43.169,00:09:49.797,"The first time I met Dr. Khalifa, Makan was maybe three or four months.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:50.282,00:09:53.016,"Vicky: And at that age, the kid doesn't talk.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:53.016,00:09:56.711,"And he said three or four times, Allah, Allah.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:57.820,00:09:59.523,And then I forgot all about that.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:09:59.523,00:10:03.908,"Last time that Dr. Khalifa came to our place, and he had lunch with us.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:03.908,00:10:08.209,"And then, the first group left to Parivash's place.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:08.602,00:10:12.898,And I went with my kids and Muhammad to Parivash's house.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:12.898,00:10:17.890,"In the way, we were so excited that Muhammad started saying ""Allah, Allah.""",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:17.890,00:10:20.576,Like he was trying Zikr while he was driving.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:21.038,00:10:22.955,"And God is my witness, I'm not lying.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:23.810,00:10:24.699,He tried.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:25.000,00:10:27.350,And he tried in my arms.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:27.350,00:10:28.083,He knows it.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:28.521,00:10:30.869,"He pushed and said ""Allah, Allah.""",Vicky,32-23
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:28.521,00:10:30.869,Mā Shā Allāh.,Dr. Khalifa,32-23
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:31.031,00:10:32.493,"Vicky: And then, I didn't say anything.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:32.955,00:10:37.743,"I was afraid I tell Muhammad that, then Muhammad say ""Oh, Vicky, you know, don't say it.""",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:38.305,00:10:38.912,I was just thinking.,Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:38.912,00:10:41.929,"And then, he turned at me and said ""did you hear?""",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:42.166,00:10:43.659,"Vicky: You know, he's trying very hard.",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:43.659,00:10:44.852,A woman: (unintelligible),A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:44.852,00:10:45.352,Dr. Khalifa: Yes.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:45.560,00:10:47.353,And he tries with...,A woman,32-24
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:45.560,00:10:47.353,Translation.,Dr. Khalifa,32-24
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:48.115,00:10:49.099,A woman: Subhan Allah.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:49.330,00:10:50.429,Dr. Khalifa: Yes. Mā Shā Allāh.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:50.740,00:10:53.988,"Vicky: I think that's why, like, the kids should be like...",Vicky,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:54.312,00:10:57.591,"Dr. Khalifa: Oh, they start very early. I was asking Mahdi. I was not joking.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:57.952,00:10:58.452,One week.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:10:59.306,00:11:02.924,"Then it turns out, in their mother's womb, they're listening to the Quran.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:02.924,00:11:03.964,Dr. Khalifa: They're Baroni kids.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:03.964,00:11:05.134,A woman: Yes. Mā Shā Allāh.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:05.134,00:11:05.634,A woman: Yes.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:05.634,00:11:08.698,Dr. Khalifa: They wanted Parivash's recording.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:10.315,00:11:12.015,Ilahi (my God),A woman,32-25
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:10.315,00:11:12.015,Ilahi (my God). Yes.,Dr. Khalifa,32-25
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:12.015,00:11:13.370,A woman: Ilahi (my God) all the time.,A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:13.370,00:11:14.424,Dr. Khalifa: Mā Shā Allāh.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:18.584,00:11:24.350,"Jahan was saying when he was saying Zikr, reciting in his sleep ""Allah, Allah.""",A woman,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:24.350,00:11:26.005,In his sleep?,Dr. Khalifa,32-26
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:24.350,00:11:26.005,Yes.,A woman,32-26
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:24.350,00:11:26.005,Yeah.,Dr. Khalifa,32-26
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:26.952,00:11:32.187,Dr. Khalifa: This is amazing. Francisco sleeps here and then I go to wake him up for Fajr.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:32.398,00:11:34.261,Here is a Chinese-Mexican guy.,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:34.261,00:11:34.761,Okay?,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:35.000,00:11:38.941,"Wake him up and he said ""La Elaha Ella Allah. Wahdahu La Shareeka Lah. What's going on here?""",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:42.189,00:11:43.497,"It's Francisco, yes.",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:44.214,00:11:45.984,"I wake him up ""it's Fajr prayer.""",Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:45.984,00:11:49.044,But it's really fantastic (unintelligible).,Dr. Khalifa,
32 Quran Study From Parivash 532 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28 8,https://www.youtube.com/watch?v=jpTj9DAzZO4,00:11:51.700,00:11:55.450,Because you don't think when you're getting up from your sleep.,Dr. Khalifa,32-27
