Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic,Description,TOC Time,TOC Title
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:26.260,00:23:29.353,"Yes. Because we insist on calling you ""Chester"", sir.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:30.000,00:23:31.723,Dr. Khalifa: After a while you have no choice.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:31.723,00:23:33.235,"Chester: Yes, yes, yes.",Chester,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:33.235,00:23:35.458,"You get used, you know, you get used to the name.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:35.458,00:23:41.303,"Chester: (unintelligible) So, (unintelligible)",Chester,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:42.087,00:23:46.907,"God rewards you for it, because what you're doing, you're giving up your personal desires for what God is saying.",Dr. Khalifa,,,,false,,00:23:42.087,Giving Up Personal Desires
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:46.907,00:23:49.822,"We all, we all do that.",Dr. Khalifa,34-17,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:46.907,00:23:49.822,That's (unintelligible).,Chester,34-17,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:50.127,00:23:57.437,(unintelligible),A woman,34-18,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:50.127,00:23:57.437,Yes.,Dr. Khalifa,34-18,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:23:57.437,00:23:58.864,Dr. Khalifa: Right. What happened?,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:00.000,00:24:01.512,"Dr. Khalifa: They tell you, ask you ""what happened?""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:01.512,00:24:04.693,(unintelligible),A woman,34-19,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:01.512,00:24:04.693,Yes.,Dr. Khalifa,34-19,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:04.693,00:24:13.230,"Chester: What I'm looking at also is my family, my brothers and sisters, my mother, and my relatives and so forth.",Chester,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:13.230,00:24:18.750,"Because they're saying ""well, it must be very awful because you're changing your name.""",Chester,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:18.750,00:24:23.543,"""First of all, to an Arabic name, you didn't wanna change back. And then, it's fine.""",Chester,34-20,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:18.750,00:24:23.543,Right.,Dr. Khalifa,34-20,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:23.543,00:24:25.543,"""What's the problem? What's wrong with that?""",Chester,34-21,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:23.543,00:24:25.543,Right.,Dr. Khalifa,34-21,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:25.543,00:24:28.520,"Dr. Khalifa: You tell them. You tell them ""I found out that God says.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:30.000,00:24:30.962,Dr. Khalifa: Iman.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:38.347,00:24:39.737,Dr. Khalifa: That used to be her.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:43.948,00:24:44.727,Dr. Khalifa: Yes.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:49.243,00:24:50.205,Dr. Khalifa: Right.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:52.829,00:24:53.852,Dr. Khalifa: Yes.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:53.852,00:24:58.725,"Iman: And at work, I had the same problem working, and it gave me an opportunity to engage with them.",Iman,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:24:58.725,00:25:01.695,"You know, I always, I've been told I had to change my name.",Iman,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:02.560,00:25:07.320,And I did it because I was told I had to. But some of them has not necessarily.,Iman,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:07.320,00:25:10.480,Iman: They were told to keep their name.,Iman,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:10.480,00:25:11.259,Dr. Khalifa: Yeah.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:11.259,00:25:18.264,"But it was, it was a lot of conversation that made me realize (unintelligible).",Iman,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:19.363,00:25:22.828,(unintelligible),Iman,34-22,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:19.363,00:25:22.828,Yes.,Dr. Khalifa,34-22,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:22.828,00:25:28.507,"Dr. Khalifa: The change is in your soul, and in your heart, the invisible part. It's not in the visible part.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:31.986,00:25:32.948,Dr. Khalifa: Yes.,Dr. Khalifa,,,,false,,00:25:31.986,Parents and Child Names
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:34.596,00:25:37.939,"Dr. Khalifa: No, let's take, let's take Douglas Brown, for example.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:38.916,00:25:45.000,"There's, there's a Douglas Brown senior who raised Douglas Brown Jr., for example.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:45.975,00:25:51.314,"And it was heartbreaking for them, for Douglas Brown senior, to find that his son is now Rashid Hamid.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:52.189,00:25:54.065,There's no connection with him whatsoever.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:25:54.815,00:26:00.662,"So, when Douglas changed back to his name, they were very happy, the parents were very happy, because they gained their son back.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:01.700,00:26:08.949,"There's some kind of, shall I use the word, pride, in raising your children and having them named after you.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:08.949,00:26:13.329,It is not fair to the parents to strip them of that.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:15.000,00:26:19.670,"My father is Abdulhalim Khalifa, and I'm Rashad Khalifa, and he's kind of proud that",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:19.670,00:26:20.938,"you know, ""I raised this son.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:20.938,00:26:23.418,"Then all of a sudden, I am Ali Ahmed.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:25.127,00:26:26.334,"So,...",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:28.928,00:26:32.521,"Yes, even the women, when they get married, should keep their names.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:32.887,00:26:41.411,"But, here in this country, I don't know, there's some inconveniences that go along with that, the checking accounts, the,",Dr. Khalifa,,,,false,,00:26:32.887,Wife's Name After Marriage
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:41.411,00:26:43.526,"I don't know, the civil laws.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:43.526,00:26:47.657,People say they want a certain wife (unintelligible),Feroz Karmally,34-23,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:43.526,00:26:47.657,Yes. That's right.,Dr. Khalifa,34-23,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:47.657,00:26:52.953,"(unintelligible) married and live on it. For additional security or something, they may be living together.",Feroz Karmally,34-24,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:47.657,00:26:52.953,Right.,Dr. Khalifa,34-24,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:52.953,00:26:56.186,"See, once they're married, I mean, this is common sense now.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:26:56.896,00:27:01.228,"Because of the laws here, again, this will fall under the part of the Quran that says,",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:01.228,00:27:08.289,"""if you're forced by circumstances, without being malicious or deliberate, then you are not committing a sin.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:09.357,00:27:14.669,"So, I will go along with changing the wife's name, if she so wills.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:14.669,00:27:19.674,"A compromise would be to keep the name of the family, and the husband's family.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:20.041,00:27:23.260,"For example, Batool's last name was what? Maiden name?",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:25.260,00:27:26.222,Huh?,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:26.771,00:27:27.978,Is this why you laugh?,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:27.978,00:27:29.978,Sajjadina? Sajjadina.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:29.978,00:27:32.344,"Okay, so it would be Batool Sajjadina Karmally.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:33.198,00:27:34.588,Dr. Khalifa: That will be the compromise.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:34.588,00:27:36.588,"Feroz: So, it will be father's name?",Feroz Karmally,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:40.128,00:27:42.799,"Well, you guys in India and Pakistan don't have last names.",Dr. Khalifa,,,,false,,00:27:40.128,Cultural Naming Conventions
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:44.142,00:27:45.349,You don't have last names.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:46.264,00:27:47.349,Dr. Khalifa: Really?,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:47.776,00:27:49.776,Feroz: (unintelligible),Feroz Karmally,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:51.682,00:27:54.109,I had a friend from Pakistan. His name was Salahuddin.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:54.550,00:27:58.683,"I say ""Salahuddin in Egypt, it's the first name, it's one name.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:27:59.342,00:28:01.764,"So, Salahuddin, I say ""what's your last name?"" He says ""Salahuddin.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:01.764,00:28:03.305,"""So, what's your first name?"" ""Salahuddin.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:03.305,00:28:04.577,"""Wait a minute.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:06.449,00:28:09.277,"I say, I said ""Salahuddin is your name, right? What's your last name?""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:09.277,00:28:11.479,"He said ""this is it. We don't have last names.""",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:12.394,00:28:14.394,"Apparently, it's very common in Pakistan.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:14.394,00:28:16.394,(unintelligible),Feroz Karmally,34-25,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:14.394,00:28:16.394,It is.,Dr. Khalifa,34-25,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:16.394,00:28:20.835,(unintelligible),A woman,34-26,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:16.394,00:28:20.835,Yes. Yes.,Dr. Khalifa,34-26,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:22.483,00:28:23.568,Dr. Khalifa: Yes.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:23.568,00:28:25.080,(unintelligible),Feroz Karmally,34-27,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:23.568,00:28:25.080,"No, Mohammad Sharif.",Dr. Khalifa,34-27,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:25.507,00:28:29.643,"Dr. Khalifa: Yes. But then all of them, all of them are Mohammads.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:29.643,00:28:32.436,(unintelligible),A woman,34-28,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:29.643,00:28:32.436,"Mohammad Rafiq. So,...",Dr. Khalifa,34-28,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:35.488,00:28:38.587,"Dr. Khalifa: But it's really his first name. He's Pakistani, right?",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:38.587,00:28:40.587,See? You don't have last names.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:41.075,00:28:42.526,"So, it all depends on the countries.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:42.526,00:28:46.601,(unintelligible) region.,A man,34-29,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:42.526,00:28:46.601,Yes.,Dr. Khalifa,34-29,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:46.601,00:28:50.249,Yes.,Dr. Khalifa,34-30,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:46.601,00:28:50.249,Those who come from Punjab.,A man,34-30,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:46.601,00:28:50.249,I don't know.,Dr. Khalifa,34-30,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:51.226,00:28:54.019,Yes. It's very possible.,Dr. Khalifa,34-31,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:51.226,00:28:54.019,(unintelligible),A man,34-31,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:54.019,00:28:56.263,A man: west Punjab and east Punjab,A man,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:56.263,00:28:58.888,A man: (unintelligible),A man,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:28:58.888,00:29:08.958,"A man: And those in east Punjab, they practice (unintelligible). The people who live in (unintelligible).",A man,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:08.958,00:29:14.559,"Even though they are not Sikhs, they do not use the third name.",A man,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:14.559,00:29:25.734,"And I don't, or if they do, then they don't use (unintelligible)",A man,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:25.734,00:29:27.734,"Dr. Khalifa: So, it depends on the region, then.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:28.530,00:29:35.397,"This is true all over the world, but when we conform to God's law, it's just (unintelligible) understanding.",Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:35.397,00:29:41.054,You have to remember not being malicious or deliberate. You're not being malicious or deliberate.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:41.054,00:29:45.807,These two things must be there to qualify for permission.,Dr. Khalifa,,,,false,,,
34 Quran Study From Parivash 734 Sura 33 GOD Is Physical Innovations Praying & Prostrating After Sal,https://www.youtube.com/watch?v=dH2WDuFNJyI,00:29:46.234,00:30:11.182,"[33:6]  The prophet is closer to the believers than they are to each other, and his wives are like their mothers. Those who are related to each other shall take care of one another in accordance with GOD's scripture. Thus, the believers shall take care of their relatives who immigrate to them, provided they have taken care of their own families first. These are commandments of this scripture.",Dr. Khalifa,,33:6,en,false,,00:29:46.234,Sura 33:6 and Relatives
