Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic,Description,TOC Time,TOC Title
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:30.981,00:10:32.268,"Verse 4 says this perfectly,",Gatut Adisoma,,,,false,,00:10:30.981,Imperfection in God's Creation
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:32.268,00:10:35.057,[67:4]  Look again and again; your eyes will come back stumped and conquered.,Gatut Adisoma,,67:4,en,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:35.057,00:10:39.129,"And that's, at least that's my impression when I look at the stars.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:40.661,00:10:48.535,"We also learn from verse 5 that the lowest universe, which is our universe, is adorned with lamps, which is stars.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:48.535,00:10:51.160,This is... We know that lamp is the source of light.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:51.470,00:10:56.321,And we know that our sun is one of the stars.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:10:57.482,00:11:02.046,"So, what is implied here is probably that only our universe has stars.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:02.649,00:11:07.948,"So, we don't know how the outer universes, the second, the third universes look like.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:17.554,00:11:27.848,"We also learn from this Surah in verse 7, 8 and 9, how terrible is the condition in Hell.",Gatut Adisoma,,,,false,,00:11:17.554,Terrible Condition in Hell
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:28.199,00:11:35.079,We know that Hell is reserved only for those people who go out of their way to reject,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:35.079,00:11:37.275,or deny God's Greatness.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:39.688,00:11:49.082,"And therefore, when people go there, people go there on their own volition because",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:49.082,00:11:53.564,"despite of all these warnings that God sent through the messengers, through the scriptures,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:53.564,00:11:59.089,"and through all the signs that God manifested to the people, they still insist on going",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:11:59.089,00:12:04.101,"there. And therefore, it's like they already deserve what they get over there.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:04.519,00:12:08.267,But God explains here how terrible is the condition in hell.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:10.309,00:12:13.471,"It is like, Hell has its own personality.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:13.471,00:12:19.959,"I mean, Hell has its own, Hell can be so angry towards the disbelievers because when the disbelievers were sent there",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:19.959,00:12:22.822,"group by group, Hell can even, you know, sort of talk back to them.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:23.425,00:12:25.864,"""Suffer. What do you do? Why did you...?""",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:26.421,00:12:27.513,"""Can I have more?""",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:27.513,00:12:31.067,"In some other verses in the Quran Hell says ""can I have more of these people?""",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:31.067,00:12:32.088,"You know, because...",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:32.088,00:12:35.632,"It's like, you know, a very, very savage beast.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:35.910,00:12:38.967,But Hell is simply the absence of God.,Gatut Adisoma,,,,false,,00:12:35.910,Hell as Absence of God
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:38.967,00:12:44.870,"In other words, these people cannot stand to become close to God because they did not develop",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:44.870,00:12:46.988,their soul enough in this life.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:47.313,00:12:49.820,"And therefore on the Day of Judgment, they have to run away from God.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:50.330,00:12:53.034,They couldn't stand the presence of God. And,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:53.034,00:12:55.593,that absence of God is really actually Hell.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:12:55.593,00:13:03.191,"Because in some of the verses in the Quran, we learn that Hell is also described by darkness, by hopelessness,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:03.191,00:13:07.517,also fire where people are roasted there and never die.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:08.028,00:13:12.958,"So, there is no excuse for the disbelievers when they go there because they have been warned here",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:12.958,00:13:17.574,"as, with, you know, as best allegory as human language can find.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:19.755,00:13:32.510,"As a matter of fact, in verse 9, we know that disbelievers will, what is the word, they will accept the blame. This...",Gatut Adisoma,,,,false,,00:13:19.755,Confessing Sins in Hereafter
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:32.510,00:13:39.198,"[67:9]  ....""Yes indeed; we had a warner, but we disbelieved and said, 'GOD did not reveal anything. You are totally astray.'""",Gatut Adisoma,,67:9,en,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:39.198,00:13:46.424,"And this is exactly what majority of the people will say when one quotes, you know, from the scripture, you know,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:46.424,00:13:52.789,"one is conveying the word of God, they say ""we don't believe you. You are far off. You are strange.""",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:53.348,00:13:56.762,"So, that's what they say in this life and in the Hereafter, they will admit that.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:13:59.361,00:14:04.100,"And they also said in verse 10 ""if we heard or understood, we would not be among the dwellers of Hell.""",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:04.552,00:14:07.658,"Thus in verse 11, they actually confess their sins.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:11.556,00:14:19.701,"I think, if there's any questions or comments or anything, give it at the forum.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:37.753,00:14:38.875,Gatut: Any comments or...?,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:39.432,00:14:40.498,Dr. Khalifa: Any questions?,Dr. Khalifa,,,,false,,00:14:39.432,Flawless System of Prayers
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:40.823,00:14:47.986,"Wait. As usual, I have a comment on (unintelligible) in the heaven or the sky.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:48.914,00:14:55.387,"We have here this list of Prayers, schedule for Prayers, an eternal schedule.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:56.686,00:14:57.986,It is correct forever.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:14:59.146,00:15:05.053,"You can see in the whole year, the sunrise and sunset, by the minute.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:05.656,00:15:08.619,You could have extended it to the second and it would be exactly accurate.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:09.226,00:15:15.286,"You look here at January 1st, the sunrise at a certain time, the sun will rise exactly at that time.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:15.790,00:15:20.866,"The sunset at that time, it will exactly be at that time. So, there is no flaw in God's system.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:21.969,00:15:25.142,We know exactly when Halley's Comet is gonna come back.,Dr. Khalifa,,,,false,,00:15:21.969,Predictability of Halley's Comet
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:26.255,00:15:28.141,It comes every 76 years.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:29.023,00:15:33.641,"And sure enough, right on time, there it is coming, at that point in time.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:33.873,00:15:40.000,"Even though Halley's Comet in an aberration. It looks like an aberration, though it's not. It is not",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:41.255,00:15:43.571,"So, this is why God says in 4,",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:43.571,00:15:46.917,[67:4]  Look again and again; your eyes will come back stumped and conquered.,Dr. Khalifa,,67:4,en,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:46.917,00:15:48.335,You are looking for a flaw.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:48.758,00:15:50.000,You will not find one.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:51.496,00:15:59.247,"And we have a shared demonstration as to how the moon, we see only one side of the moon,",Dr. Khalifa,,,,false,,00:15:51.496,Synchronized Movement of Moon
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:15:59.247,00:16:04.944,"even though it is rotating around itself and around the earth, but this movement is synchronized",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:04.944,00:16:10.393,"so precisely that if it is off by a fraction of a second, we would see the other side of the moon.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:11.761,00:16:19.581,"We look at poetry describing the moon that is thousands of years old, and they have been looking at the same side of the moon.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:21.691,00:16:25.740,"So, I just wanted to emphasize that because we have a demonstration right here.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:26.250,00:16:28.596,The flawless nature of God's creation.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:29.477,00:16:34.173,"So, these words of the Quran are flawless as well.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:39.278,00:16:40.211,Back to Gatut.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:41.831,00:16:44.194,Gatut: Verse 12.,Gatut Adisoma,,,,false,,00:16:41.831,Reverence in Private Privacy
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:45.586,00:16:51.716,"[67:12]  As for those who reverence their Lord, when alone in their privacy, they have attained forgiveness and a great recompense.",Gatut Adisoma,,67:12,en,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:16:55.651,00:17:02.723,"Before we go to that page, I'll just comment here that it's very important that the belief has to be",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:02.723,00:17:10.246,also subjected to the test of whether we are believing because of the crowd or whether we are believing because of our own conviction.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:10.976,00:17:17.931,"And majority of the people, if they say they believe, that is because usually this is the norm in the society.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:17.931,00:17:22.147,"In other words, if the norm in the society is that the people believe in God,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:22.147,00:17:30.227,"if they don't believe in God, they say openly ""I don't believe in God"", then they're kind of like sore fingers sticking out.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:30.227,00:17:36.107,"So, they don't want to be in that position. They go along with the crowd even though, in their heart, they don't really believe.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:36.381,00:17:44.360,"And this is why the words ""when alone in their privacy"" is very important in my opinion because",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:44.360,00:17:50.382,"even when the believer is by himself or by herself, he still observes God.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:50.985,00:17:55.939,"I mean, there's no difference whether he or she is in the group or by himself or herself.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:56.590,00:18:01.405,"So, fasting is a good example of that because fasting is a strictly private (unintelligible).",Dr. Khalifa,26-2,,,false,,00:17:56.590,Fasting as Private Test
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:17:56.590,00:18:01.405,Exactly.,Gatut Adisoma,26-2,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:01.987,00:18:09.648,"You only... You have to be a believer in God, because you can drink or eat anywhere,",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:09.648,00:18:13.082,"where nobody can see you, no human beings can see you, only God sees you.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:14.057,00:18:15.225,"So, this is a good example.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:15.225,00:18:23.051,"That reminds me of a story from some sister who said, when the husband is not there, you say ""well,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:23.051,00:18:26.675,"you can eat, you can drink, the husband is not here"", you know.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:26.998,00:18:34.148,"But, you know, people who said that, seriously, they did not realize how deep, it's not just simply",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:34.148,00:18:40.000,"something out of skin, it is something that the believer has the conviction in their heart. So,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:40.000,00:18:48.752,"it's not because of the husband or the wife or the parents or, you know, in-laws that we fast or that we observe God, that's because of our convictions.",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:48.984,00:18:55.486,"And when a need arises here in this community, the charity fund in the drawer.",Dr. Khalifa,,,,false,,00:18:48.984,Anonymous Charity and Credit
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:18:55.486,00:19:02.313,The people are putting money there and they put this envelope and they write the name of the person that it goes to. And it's anonymous.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:03.285,00:19:07.668,"I try very hard to read the handwriting, but there is no way.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:08.454,00:19:10.513,I have failed 100% of the time.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:10.792,00:19:14.140,"But the person who's putting money in there anonymously, who sees this person?",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:15.022,00:19:23.844,"There's a good number of believers here who believe in God in privacy, because what is the credit they are getting?",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:23.844,00:19:25.844,They know they're getting the credit from God.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:26.726,00:19:35.595,"And we know that God writes in other verses in the Quran that if you give to charity publicly, it is good, but if you give it secretly, it's even better and remits more of your sins.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:36.523,00:19:41.679,"And obviously the people who are doing this, they know that this is the truth, they know that God will give them the credit.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:42.226,00:19:51.403,"There is no reason in the world for them to put money there, anonymously, except for knowing that God will give them... they get the credit from God.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:52.452,00:19:56.040,"So, this is a perfect example of this verse here, 12.",Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:19:57.711,00:19:58.504,Mā Shā Allāh.,Dr. Khalifa,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:04.537,00:20:10.899,"Gatut: [67:13]  Whether you keep your utterances secret, or declare them, He is fully aware of the innermost thoughts.",Gatut Adisoma,,67:13,en,false,,00:20:04.537,God Knows Innermost Thoughts
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:14.565,00:20:19.303,"[67:14]  Should He not know what He created? He is the Sublime, Most Cognizant.",Gatut Adisoma,,67:14,en,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:21.510,00:20:24.752,This is sort of a rhetorical question.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:25.726,00:20:33.784,"God who created the heavens and the earth and everything in them. Of course, He knows what, you know, what,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:33.784,00:20:39.398,everything that He created. He's fully aware of all the creation that He made.,Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:39.398,00:20:50.418,"I mean, in the Quran, there is even a verse that says ""not a single leaf falls without Him being knowing all that."" So,",Gatut Adisoma,,,,false,,,
26 Quran Study From Behrouz 1626 Sura 67 By Gatut Hamid Argues With Rashad,https://www.youtube.com/watch?v=CGfev9VS4Mw,00:20:50.418,00:20:55.176,"if we know, if we can count, if it is possible to count how many trees are there in the world",Gatut Adisoma,,,,false,,,
