Video Title,Link,Start Time,End Time,Text,Speaker,Description,TOC Time,TOC Title
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:08:58.516,00:09:02.000,"Look at Muhammad (unintelligible), you, you'll see it in, you see it in Arabic.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:02.000,00:09:07.031,"If you look at in Arabic, it's 44, Sura Al-Dukhãn, 3.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:09.000,00:09:10.802,(unintelligible),Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:18.139,00:09:19.623,"No, 44.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:21.623,00:09:24.733,"Verse 3, it says, it's verse 3. It says what?",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:26.626,00:09:31.000,(44:3) إِنَّآ أَنزَلْنَهُ فِى لَيْلَةٍ مُّبَرَكَةٍ,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:31.873,00:09:35.306,"[44:3]  We sent it down in a blessed night, ...",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:35.306,00:09:36.909,(unintelligible),Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:37.940,00:09:41.090,(44:3) إِنَّآ أَنزَلْنَهُ فِى لَيْلَةٍ مُّبَرَكَةٍ إِنَّا كُنَّا مُنذِرِينَ,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:43.390,00:09:44.700,We have revealed the Quran,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:44.700,00:09:46.026,"[44:3]  ... in a blessed night, ...",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:47.000,00:09:50.654,"Dr. Khalifa: So, the Quran was, was revealed in one night.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:57.000,00:09:59.639,"A man: So, you mean it was revealed in one night and",A man,,00:09:57.000,The Role of Gabriel in Releasing Verses
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:09:59.639,00:10:01.901,Dr. Khalifa: been released over 23 years.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:01.901,00:10:05.253,"A man: (unintelligible) every time, it was...",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:05.253,00:10:07.253,Dr. Khalifa: Jibre'eel (Gabriel) will come and will release,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:07.253,00:10:08.961,a few verses.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:11.000,00:10:13.062,This is where all the revelation comes.,Dr. Khalifa,,00:10:11.000,Chronological Sequence of the Early Revelations
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:15.000,00:10:19.000,"The first thing that was released was Sura 96,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:19.000,00:10:22.513,"the first 5 verses, 19 words as you know.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:24.406,00:10:29.324,The second release was 38 words of Sura 68.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:29.730,00:10:35.324,The third release was 57 words of Sura 74.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:35.639,00:10:40.693,The fourth release was up to the number 19 of Sura 75.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:41.775,00:10:46.000,"The fifth release was the first complete Sura Al-Fãtehah,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:46.000,00:10:52.000,"which means the 19 letters Bism Allah Arrahman Arraheem (1:1)
came immediately after the 19, the number 19",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:52.000,00:10:53.445,Dr. Khalifa: is mentioned in the Quran.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:56.182,00:10:56.992,"A man: So, do you mean...",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:57.015,00:10:58.397,"Dr. Khalifa: So, the sequence is known.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:10:58.802,00:11:04.802,"A man: How was Muhammad (unintelligible) only, only one time?",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:05.198,00:11:08.198,Dr. Khalifa: He received the Quran. He didn't know anything about (unintelligible),Dr. Khalifa,,00:11:05.198,Muhammad's Awareness of the Divine Message
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:08.436,00:11:10.238,He received the Quran in his heart.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:10.635,00:11:12.921,Dr. Khalifa: He was taken up in the seventh heaven.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:13.397,00:11:14.930,"A man: When he received (unintelligible)
Dr. Khalifa: (unintelligible)",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:14.930,00:11:16.635,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:16.635,00:11:18.080,Dr. Khalifa: He didn't know anything about it.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:18.635,00:11:21.159,A man: But wasn't he able to recite the Quran?,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:21.159,00:11:21.762,Dr. Khalifa: No.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:23.024,00:11:24.000,"A man: So, the...",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:24.476,00:11:26.278,"A man: So, he didn't even know about Quran.",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:27.270,00:11:28.794,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:28.856,00:11:35.564,"Dr. Khalifa: Well, no, the angel Gabriel will come and will take him over and will bring out a number of verses.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:36.198,00:11:42.920,"A man: Was he aware that he had it at that time, even if he couldn't bring it out and stuff",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:42.920,00:11:45.722,"Dr. Khalifa: He was, he was definitely aware that something happened.
A man: (unintelligible)",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:45.722,00:11:54.849,"Dr. Khalifa: I mean, he was definitely aware that, because, God says, we to show him our marvels.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:56.159,00:11:59.564,"Dr. Khalifa: So, he was absolutely, he was completely aware.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:11:59.564,00:12:00.612,"Dr. Khalifa: Sura 53 says,
A man: Yeah.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:00.612,00:12:02.295,"Dr. Khalifa: he was
A man: Yeah, he's definitely",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:02.295,00:12:04.295,"Dr. Khalifa: he was definitely aware. And he was not
A man: He knew something was going on.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:04.295,00:12:07.485,Dr. Khalifa: imagining things. He was seeing reality.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:07.882,00:12:09.684,"Dr. Khalifa: So, he was aware
A man: Yes.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:09.684,00:12:16.022,"Dr. Khalifa: that he was being appointed as the final prophet, that he, he, he was given a message.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:17.150,00:12:24.000,A man: But like some other verses tell us that He tells the prophet not to hurry the revelation.,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:24.714,00:12:28.844,"Dr. Khalifa: Yes.
A man: So, what I'm saying, was he aware,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:28.844,00:12:34.000,"A man: you know, that it was there in him, even if it wasn't quite clear that he was speaking?
Dr. Khalifa: Yes, I'm,",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:34.000,00:12:37.722,"Dr. Khalifa: yes, I'm sure, the indications were on that he was aware.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:40.000,00:12:41.762,Dr. Khalifa: Because Gabriel was telling him everything.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:41.762,00:12:42.770,"A man: So, even when it...",A man,,00:12:41.762,Instructions on Sura Placement and Prayer
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:42.770,00:12:46.000,"Dr. Khalifa: When Gabriel came, not just to release the Quran,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:46.000,00:12:48.278,"he came with a whole bunch of instructions along with the Quran,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:48.278,00:12:56.000,"like for example, these verses belong in Sura 19 or Sura 16, in the specific position and,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:12:56.000,00:13:00.771,"or, this is now a new Sura and it shall be entitled Jonah,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:00.771,00:13:03.168,and so the instructions.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:03.841,00:13:07.184,"Or, as of now, you pray towards Jerusalem.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:09.762,00:13:13.127,"Or, as of now, you turn to, to Mecca.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:13.563,00:13:14.968,Dr. Khalifa: It is written in the Quran.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:14.968,00:13:17.999,A man: Are those details recorded in the history?,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:19.110,00:13:21.762,"Dr. Khalifa: Well, they are, they are reported in the Quran.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:21.762,00:13:25.445,"A man: No, I mean, that's how he got the instructions.
Dr. Khalifa: Of course. Yes.",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:25.445,00:13:25.945,Dr. Khalifa: Yes.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:28.238,00:13:32.436,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:32.436,00:13:36.300,"Dr. Khalifa: Right. Spell Becca with a B instead of M, for example.",Dr. Khalifa,,00:13:32.436,The Divine Spelling of Becca
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:37.331,00:13:39.008,The things that are unusual.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:39.802,00:13:41.207,They were divine orders.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:42.674,00:13:45.943,"Because you can say Becca if you are, you have a goal.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:45.943,00:13:47.943,(unintelligible) and use (unintelligible),Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:49.024,00:13:50.198,"You say Becca, you know,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:50.198,00:13:54.714,"so, the prophet may have thought, and maybe Gabriel had a goal or something when it says,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:54.714,00:13:57.088,the first shrine built for the people was in Becca.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:57.365,00:13:59.603,"Hey, Gabriel, are you sure it is Becca?",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:13:59.603,00:14:01.048,We live here and it's Mecca.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:02.714,00:14:06.357,"So, he would make it very clear and said, this should be written with a B.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:07.190,00:14:09.802,"And as I was showing brother Muhammad today,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:09.802,00:14:11.564,"if it was written with an M,",Dr. Khalifa,,00:14:09.802,Mathematical Collapse of Spelling Alterations
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:11.564,00:14:13.128,"the whole system would collapse,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:13.128,00:14:15.406,the whole mathematical system collapses.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:16.714,00:14:26.040,Because it is really overwhelming that God picked out a word that is most familiar to the Arabs at that time.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:26.040,00:14:28.000,"Prior to Muhammad, he was born there.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:28.000,00:14:29.049,It is his town.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:29.049,00:14:30.000,It is known as Mecca.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:30.000,00:14:32.317,The people are going north and south.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:32.317,00:14:32.929,They live there.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:32.929,00:14:33.858,"They know, it is Mecca.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:33.858,00:14:35.342,"So, what makes it Becca?",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:36.116,00:14:40.892,"Also, shows the absolute obedience to the revelation.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:41.564,00:14:43.643,Gabriel said this is to be written with a B.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:44.000,00:14:44.652,Fine.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:45.286,00:14:47.722,"I mean, if somebody said to you,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:51.054,00:14:55.014,"Dr. Khalifa: I want you to write down, spell down, Tucson with a B",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:55.014,00:14:55.802,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:14:55.802,00:14:56.573,Dr. Khalifa: Bucson.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:00.895,00:15:04.379,That is ridiculous because you know it's Tucson.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:05.388,00:15:09.530,"But then, when the, the divine orders came to write it with a B, that's it.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:10.317,00:15:11.325,Dr. Khalifa: There's no way around it.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:11.682,00:15:14.674,"Dean Mahmoud: It only means there was no tampering in the document.
Dr. Khalifa: That's right.",Dean Mahmoud,,00:15:11.682,Proof Against Tampering in the Text
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:14.674,00:15:16.674,"Dr. Khalifa: Yeah, they couldn't tamper with it.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:17.286,00:15:19.088,"And, and it stayed like this.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:19.088,00:15:22.000,"I mean, the generations that came after, they didn't think of correcting it.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:24.595,00:15:26.850,They know that it is Mecca.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:27.841,00:15:29.365,But they didn't dare.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:29.365,00:15:31.167,"Of course, you must remember that",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:31.167,00:15:34.000,God guaranteed the preservation of Quran.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:34.000,00:15:35.289,"So,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:35.289,00:15:36.691,"even if they try,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:36.691,00:15:38.572,"they, they perish.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:38.572,00:15:40.000,Dr. Khalifa: I'm sure some people tried.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:41.269,00:15:43.269,Dean Mahmoud: It's very interesting because,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:43.269,00:15:50.951,"this not only shows that the spelling, which was not the normal one, has been preserved.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:52.135,00:15:56.951,"But later on, people begin to, to notice that there's a difference.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:57.189,00:15:58.436,"Then, they begin to say,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:15:58.436,00:16:00.952,"Dean Mahmoud: oh, this is another name of.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:00.952,00:16:01.500,Dr. Khalifa: Right.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:01.500,00:16:02.992,"Dean Mahmoud: But then, there is no proof of that.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:02.992,00:16:04.516,"Dr. Khalifa: You know, they speculate.",Dr. Khalifa,,,
